Sample,ADC_0,ADC_1,ADC_2,Timestamp,Acceleration
469,795.6140,583.4782,684.2105,2375.6345,1200.6633
470,766.6666,588.6956,699.1228,2380.7602,1192.9429
471,753.5087,585.2174,685.9649,2385.8837,1175.0756
472,762.2807,584.3478,696.4912,2391.0161,1186.4376
473,736.8421,587.8261,665.7894,2396.1440,1154.0153
474,736.8421,585.2174,662.2807,2401.2751,1150.6656
475,724.5614,583.4782,659.6491,2406.4084,1140.4267
476,722.8070,577.3912,655.2631,2411.5329,1133.6668
477,714.0350,577.3912,656.1403,2416.6564,1128.6040
478,711.4035,568.6956,650.0000,2421.7702,1118.9323
479,711.4035,570.4347,640.3508,2426.8747,1114.2441
480,712.2807,559.1304,638.5964,2432.0087,1108.0505
481,709.6491,566.9565,624.5614,2437.1284,1102.3240
482,695.6140,555.6521,625.4385,2442.2639,1088.0264
483,718.4210,567.8261,605.2631,2447.3945,1097.6788
