Sample,ADC_0,ADC_1,ADC_2,Timestamp,Acceleration
494,600.0000,510.4347,622.8070,2477.8789,1004.2072
495,593.8596,512.1738,619.2982,2482.9960,999.2605
496,597.3684,511.3043,625.4385,2488.0380,1004.7161
497,594.7368,510.4347,619.2982,2493.1687,998.8922
498,595.6140,514.7825,620.1754,2498.2167,1002.1849
499,595.6140,513.0434,622.8070,2503.3469,1002.9248
500,595.6140,505.2173,623.6842,2508.4650,999.4912
501,594.7368,510.4347,625.4385,2513.5002,1002.7108
502,595.6140,510.4347,623.6842,2518.6259,1002.1385
503,592.1052,511.3043,626.3157,2523.7485,1002.1438
504,592.9824,512.1738,626.3157,2528.8654,1003.1060
505,594.7368,512.1738,624.5614,2533.9956,1003.0507
506,593.8596,508.6956,625.4385,2539.1223,1001.3061
507,592.1052,513.0434,626.3157,2544.2546,1003.0322
508,592.1052,516.5217,627.1929,2549.3732,1005.3628
509,592.1052,510.4347,621.9298,2554.4887,998.9639
510,596.4912,513.9130,627.1929,2559.5227,1006.6177
511,592.1052,510.4347,623.6842,2564.6462,1000.0571
512,592.9824,513.9130,624.5614,2569.7634,1002.9016
513,596.4912,513.9130,624.5614,2574.8896,1004.9802
514,596.4912,518.2608,620.1754,2580.0273,1004.4967
515,600.0000,513.9130,623.6842,2585.1525,1006.5230
516,597.3684,516.5217,626.3157,2590.2670,1007.9262
517,600.8771,518.2608,629.8245,2595.3994,1013.0778
518,600.8771,512.1738,628.0701,2600.5173,1008.8843
519,605.2631,518.2608,623.6842,2605.6359,1011.8892
520,601.7543,515.6521,625.4385,2610.7568,1009.5439
521,602.6315,516.5217,624.5614,2615.8820,1009.9685
522,604.3859,513.9130,621.9298,2621.0163,1008.0603
523,609.6491,513.9130,623.6842,2626.1425,1012.3046
524,614.9122,518.2608,626.3157,2631.2770,1019.3051
525,617.5438,516.5217,627.1929,2636.4072,1020.5518
526,616.6666,513.9130,625.4385,2641.5275,1017.6235
527,616.6666,516.5217,626.3157,2646.6530,1019.4822
528,617.5438,516.5217,624.5614,2651.7751,1018.9367
529,624.5614,512.1738,624.5614,2656.8991,1021.0171
530,623.6842,519.1304,621.9298,2662.0253,1022.3869
531,623.6842,517.3912,619.2982,2667.1538,1019.9049
532,627.1929,516.5217,625.4385,2672.2844,1025.3482
533,624.5614,515.6521,629.8245,2677.4150,1025.9888
534,622.8070,518.2608,623.6842,2682.5412,1022.4797
535,616.6666,513.9130,625.4385,2687.6635,1017.6235
536,614.0350,515.6521,621.0526,2692.7888,1014.2202
537,614.9122,520.8695,616.6666,2697.9038,1014.7413
538,614.0350,520.0000,616.6666,2703.0419,1013.7637
539,614.9122,518.2608,613.1578,2708.1489,1011.2734
540,614.9122,520.0000,613.1578,2713.2770,1012.1658
541,613.1578,513.9130,614.9122,2718.3876,1009.0521
542,611.4035,513.0434,617.5438,2723.5058,1009.1522
543,614.9122,518.2608,619.2982,2728.6203,1015.0082
544,612.2807,517.3912,621.0526,2733.7346,1014.0452
545,614.9122,510.4347,625.4385,2738.8457,1014.8074
546,613.1578,510.4347,613.1578,2743.9843,1006.2151
547,614.9122,513.0434,621.0526,2749.1149,1013.4283
548,617.5438,512.1738,618.4210,2754.2392,1012.9793
549,616.6666,510.4347,622.8070,2759.3703,1014.2534
550,616.6666,510.4347,624.5614,2764.4951,1015.3316
551,614.9122,513.0434,623.6842,2769.6203,1015.0432
552,618.4210,506.0869,630.7017,2774.7358,1018.0144
553,618.4210,507.8260,630.7017,2779.8491,1018.8801
554,615.7894,503.4782,629.8245,2784.9890,1014.5767
555,615.7894,503.4782,628.0701,2790.1284,1013.4886
556,618.4210,506.9565,625.4385,2795.2590,1015.1960
557,622.8070,510.4347,627.1929,2800.3940,1020.6876
558,616.6666,507.8260,627.1929,2805.5170,1015.6456
559,621.0526,507.8260,626.3157,2810.6418,1017.7745
560,621.0526,505.2173,625.4385,2815.7631,1015.9352
561,619.2982,507.8260,628.9473,2820.8835,1018.3282
562,618.4210,507.8260,626.3157,2826.0212,1016.1709
563,620.1754,506.9565,626.3157,2831.1503,1016.8057
564,620.1754,510.4347,620.1754,2836.2841,1014.7801
565,621.0526,514.7825,616.6666,2841.4160,1015.3744
566,618.4210,514.7825,617.5438,2846.5341,1014.3008
567,618.4210,518.2608,617.5438,2851.6545,1016.0705
568,615.7894,512.1738,611.4035,2856.7722,1007.6373
569,619.2982,512.1738,613.1578,2861.8935,1010.8486
570,614.9122,510.4347,614.0350,2867.0231,1007.8193
571,615.7894,511.3043,612.2807,2872.1511,1007.7283
572,622.8070,508.6956,614.9122,2877.2839,1012.3126
573,623.6842,500.0000,617.5438,2882.4194,1010.1199
574,621.0526,496.5217,616.6666,2887.5222,1006.2395
575,618.4210,493.9130,609.6491,2892.6403,999.0328
576,588.5964,492.1739,654.3859,2897.6728,1008.4155
577,550.0000,411.3043,576.3157,2902.7932,896.5551
578,307.0175,580.8695,392.9824,2907.8071,765.5745
579,636.8421,483.4782,867.5438,2912.8374,1179.8099
580,651.7543,533.0434,735.9649,2917.9763,1118.2858
581,665.7894,525.2174,691.2280,2923.1083,1094.0407
582,708.7719,501.7391,614.9122,2928.2346,1064.0567
583,714.9122,545.2174,614.9122,2933.3666,1089.2561
584,530.7017,466.9565,628.0701,2938.4897,945.6029
585,475.4385,430.4347,448.2456,2943.5205,782.4577
586,568.4210,444.3478,520.1754,2948.5529,889.4548
587,600.0000,441.7391,687.7192,2953.5837,1013.9483
588,703.5087,487.8260,657.0175,2958.6926,1079.1528
589,773.6842,550.4347,672.8070,2963.8103,1163.7159
590,602.6315,567.8261,684.2105,2968.9494,1074.1207
591,363.1578,464.3478,578.9473,2974.0842,826.2460
592,577.1929,566.0869,574.5614,2979.1201,991.8301
593,567.5438,471.3043,574.5614,2984.1574,935.0693
594,634.2105,444.3478,677.1929,2989.1970,1028.7167
595,687.7192,440.0000,655.2631,2994.3393,1046.8656
596,588.5964,446.9565,639.4736,2999.4448,977.3139
597,572.8070,488.6956,594.7368,3004.4809,959.5015
598,657.8947,533.9130,612.2807,3009.5156,1045.3593
599,675.4385,491.3043,622.8070,3014.6396,1041.8664
600,578.9473,477.3912,621.9298,3019.7658,974.6174
601,580.7017,503.4782,620.1754,3024.8020,987.5841
602,605.2631,493.0434,601.7543,3029.8371,985.6691
603,627.1929,483.4782,607.0175,3034.8781,997.7938
604,629.8245,468.6956,614.0350,3039.9169,996.6914
605,607.8947,459.1304,615.7894,3044.9584,979.5578
606,601.7543,470.4347,593.8596,3050.0039,967.5156
607,594.7368,476.5217,588.5964,3055.0451,962.9281
608,585.9649,480.8695,598.2456,3060.0861,965.6542
609,599.1228,480.0000,595.6140,3065.1315,971.6502
610,601.7543,485.2173,602.6315,3070.1533,980.1577
611,614.0350,487.8260,614.9122,3075.1948,996.5593
612,616.6666,488.6956,609.6491,3080.2353,995.3759
613,618.4210,479.1304,610.5263,3085.2797,992.3472
614,615.7894,481.7391,617.5438,3090.3334,996.3080
615,607.8947,482.6087,616.6666,3095.3666,991.3248
616,607.8947,486.9565,617.5438,3100.4023,993.9935
617,610.5263,487.8260,616.6666,3105.4394,995.4870
618,620.1754,486.0869,617.5438,3110.4755,1001.1286
619,630.7017,496.5217,614.9122,3115.5905,1011.1556
620,633.3333,506.9565,613.1578,3120.7136,1016.8965
621,628.9473,506.0869,623.6842,3125.8371,1020.1376
622,630.7017,526.9565,628.0701,3130.9682,1034.3790
623,598.2456,513.0434,624.5614,3136.1022,1005.5786
624,600.0000,513.0434,602.6315,3141.2272,993.1658
625,608.7719,503.4782,601.7543,3146.2441,993.0770
626,623.6842,498.2608,607.8947,3151.2856,1003.3851
627,634.2105,501.7391,620.1754,3156.4189,1019.1087
628,623.6842,513.9130,617.5438,3161.5380,1017.0786
629,629.8245,513.0434,619.2982,3166.6584,1021.4807
630,623.6842,509.5652,622.8070,3171.7775,1018.0998
631,630.7017,506.0869,628.9473,3176.8996,1024.4429
632,633.3333,494.7826,628.0701,3182.0329,1019.9966
633,635.9649,494.7826,626.3157,3187.1591,1020.5551
634,625.4385,506.9565,629.8245,3192.2924,1022.1826
635,623.6842,513.9130,621.9298,3197.4279,1019.7476
636,619.2982,514.7825,619.2982,3202.5541,1015.9043
637,623.6842,508.6956,622.8070,3207.6750,1017.6648
638,628.0701,513.0434,618.4210,3212.8024,1019.8677
639,626.3157,512.1738,616.6666,3217.9172,1017.2862
640,626.3157,515.6521,615.7894,3223.0483,1018.5113
641,621.0526,510.4347,622.8070,3228.1789,1016.9260
642,626.3157,510.4347,614.9122,3233.3242,1015.3483
643,621.9298,506.9565,618.4210,3238.4487,1013.0381
644,622.8070,509.5652,631.5789,3243.5708,1022.9551
645,620.1754,500.0000,625.4385,3248.6982,1012.8134
646,622.8070,500.0000,624.5614,3253.8034,1013.8863
647,625.4385,499.1304,633.3333,3258.9118,1020.4978
648,619.2982,501.7391,627.1929,3264.0468,1014.2206
649,615.7894,505.2173,625.4385,3269.1770,1012.7263
650,618.4210,505.2173,624.5614,3274.3227,1013.7880
651,621.9298,506.0869,623.6842,3279.4462,1015.8261
652,621.0526,509.5652,618.4210,3284.5703,1013.8085
653,624.5614,503.4782,620.1754,3289.6889,1013.9945
654,616.6666,509.5652,616.6666,3294.8146,1010.0556
655,621.0526,510.4347,615.7894,3299.9484,1012.6434
656,614.9122,512.1738,612.2807,3305.0839,1007.6342
657,616.6666,513.9130,614.0350,3310.2119,1010.6549
658,618.4210,512.1738,613.1578,3315.3430,1010.3115
659,616.6666,509.5652,618.4210,3320.4602,1011.1276
660,616.6666,507.8260,619.2982,3325.5820,1010.7894
661,616.6666,507.8260,620.1754,3330.7089,1011.3272
662,616.6666,501.7391,621.9298,3335.8347,1009.3645
663,616.6666,500.0000,620.1754,3340.9738,1007.4201
664,617.5438,500.8695,620.1754,3346.0898,1008.3889
665,617.5438,502.6087,615.7894,3351.2216,1006.5647
666,617.5438,505.2173,620.1754,3356.3576,1010.5556
667,614.9122,504.3478,620.1754,3361.4794,1008.5144
668,615.7894,500.8695,619.2982,3366.6025,1006.7756
669,615.7894,496.5217,614.9122,3371.7294,1001.9219
670,612.2807,504.3478,617.5438,3376.8569,1005.2933
671,616.6666,496.5217,616.6666,3381.9897,1003.5384
672,614.9122,503.4782,614.0350,3387.1257,1004.3139
673,613.1578,502.6087,616.6666,3392.2553,1004.4182
674,614.9122,502.6087,616.6666,3397.3898,1005.4901
675,617.5438,504.3478,613.1578,3402.5178,1005.8279
676,612.2807,506.0869,617.5438,3407.6398,1006.1670
677,610.5263,504.3478,613.1578,3412.7558,1001.5346
678,612.2807,505.2173,614.0350,3417.8769,1003.5792
679,610.5263,503.4782,615.7894,3423.0068,1002.7110
680,612.2807,503.4782,611.4035,3428.1379,1001.0955
681,613.1578,507.8260,609.6491,3433.2666,1002.7572
682,616.6666,506.9565,613.1578,3438.4025,1006.6008
683,613.1578,507.8260,609.6491,3443.5263,1002.7572
684,615.7894,504.3478,614.0350,3448.6516,1005.2872
685,610.5263,506.9565,614.9122,3453.7705,1003.9244
686,613.1578,502.6087,612.2807,3458.8994,1001.7313
687,614.9122,506.9565,614.9122,3464.0341,1006.5978
688,615.7894,507.8260,614.9122,3469.1689,1007.5718
689,618.4210,506.0869,609.6491,3474.3193,1005.1072
690,614.0350,505.2173,614.9122,3479.4362,1005.1869
691,620.1754,504.3478,616.6666,3484.5544,1009.5850
692,612.2807,501.7391,613.1578,3489.6762,1001.2953
693,614.0350,503.4782,616.6666,3494.7980,1005.3890
694,614.0350,505.2173,614.0350,3499.9194,1004.6505
695,618.4210,504.3478,615.7894,3505.0473,1007.9722
696,615.7894,505.2173,610.5263,3510.1784,1003.5853
697,617.5438,506.0869,615.7894,3515.3254,1008.3060
698,618.4210,499.1304,617.5438,3520.4440,1006.4473
699,618.4210,504.3478,615.7894,3525.5649,1007.9722
700,610.5263,507.8260,615.7894,3530.6892,1004.9011
701,611.4035,502.6087,612.2807,3535.8178,1000.6585
702,613.1578,507.8260,614.9122,3540.9548,1005.9657
703,611.4035,507.8260,614.0350,3546.0935,1004.3608
704,614.0350,507.8260,616.6666,3551.2216,1007.5734
705,612.2807,505.2173,614.9122,3556.3540,1004.1162
706,616.6666,504.3478,616.6666,3561.4743,1007.4335
707,615.7894,505.2173,614.0350,3566.5983,1005.7238
708,614.0350,501.7391,615.7894,3571.7192,1003.9810
709,613.1578,503.4782,614.0350,3576.8427,1003.2407
710,613.1578,505.2173,614.0350,3581.9707,1004.1146
711,620.1754,503.4782,614.0350,3587.0964,1007.5450
712,610.5263,524.3478,614.0350,3592.2231,1012.2855
713,611.4035,502.6087,613.1578,3597.3496,1001.1954
714,614.9122,500.0000,618.4210,3602.4704,1005.2670
715,610.5263,510.4347,615.7894,3607.5756,1006.2219
716,614.0350,504.3478,617.5438,3612.7009,1006.3629
717,612.2807,500.0000,617.5438,3617.8178,1003.1192
718,611.4035,505.2173,612.2807,3622.9199,1001.9713
719,607.8947,502.6087,608.7719,3628.0554,996.3707
720,612.2807,494.7826,614.9122,3633.1003,998.9067
721,609.6491,504.3478,612.2807,3638.1452,1000.4631
722,609.6491,499.1304,609.6491,3643.2763,996.2305
723,612.2807,500.0000,607.8947,3648.3305,997.2079
724,612.2807,500.8695,611.4035,3653.3432,999.7860
725,610.5263,507.8260,607.8947,3658.3784,1000.0828
726,609.6491,503.4782,611.4035,3663.5014,999.4882
727,607.8947,503.4782,614.0350,3668.5354,1000.0327
728,611.4035,500.0000,608.7719,3673.6518,997.2048
729,611.4035,500.8695,609.6491,3678.6652,998.1766
730,608.7719,506.9565,618.4210,3683.6997,1005.0137
731,617.5438,504.3478,613.1578,3688.8205,1005.8279
732,621.0526,497.3912,615.7894,3693.9543,1006.1317
733,618.4210,500.0000,615.7894,3699.0832,1005.8038
734,617.5438,502.6087,614.0350,3704.1965,1005.4924
735,616.6666,496.5217,618.4210,3709.3383,1004.6174
736,614.9122,500.0000,615.7894,3714.4616,1003.6502
737,620.1754,500.0000,614.0350,3719.5703,1005.8114
738,618.4210,498.2608,612.2807,3724.6699,1002.7941
739,616.6666,501.7391,611.4035,3729.7927,1002.9128
740,614.9122,506.0869,610.5263,3734.9199,1003.4856
741,619.2982,505.2173,606.1403,3740.0541,1003.0857
742,620.1754,511.3043,607.8947,3745.1789,1007.7626
743,617.5438,505.2173,608.7719,3750.3259,1003.5976
744,616.6666,510.4347,609.6491,3755.4499,1006.2273
745,614.0350,509.5652,607.0175,3760.5747,1002.5797
746,614.9122,509.5652,608.7719,3765.6889,1004.1798
747,613.1578,506.9565,606.1403,3770.8134,1000.1868
748,619.2982,508.6956,607.8947,3775.9465,1005.9013
749,618.4210,511.3043,605.2631,3781.0856,1005.0971
750,617.5438,509.5652,612.2807,3786.2136,1007.9210
751,615.7894,506.0869,607.8947,3791.3469,1002.4254
752,616.6666,501.7391,609.6491,3796.4677,1001.8442
753,616.6666,500.8695,613.1578,3801.5961,1003.5490
754,613.1578,501.7391,610.5263,3806.7202,1000.2235
755,614.9122,498.2608,614.9122,3811.8432,1002.2465
756,621.0526,496.5217,613.1578,3816.9814,1004.0930
757,618.4210,500.0000,617.5438,3822.1079,1006.8789
758,618.4210,494.7826,614.9122,3827.2231,1002.6821
759,615.7894,494.7826,619.2982,3832.3586,1003.7613
760,610.5263,489.5652,618.4210,3837.4826,997.4272
761,615.7894,492.1739,621.0526,3842.5173,1003.5627
762,622.8070,492.1739,619.2982,3847.6354,1006.8038
763,612.2807,493.0434,613.1578,3852.7585,996.9664
764,615.7894,493.9130,614.0350,3857.7863,1000.0929
765,615.7894,497.3912,610.5263,3862.9045,999.6685
766,616.6666,493.0434,609.6491,3867.9511,997.5177
767,617.5438,491.3043,607.8947,3872.9948,996.1307
768,620.1754,499.1304,606.1403,3878.0419,1000.5772
769,618.4210,499.1304,609.6491,3883.1677,1001.6226
770,617.5438,493.9130,614.0350,3888.3107,1001.1741
771,615.7894,501.7391,609.6491,3893.4289,1001.3045
772,614.9122,502.6087,608.7719,3898.5551,1000.6677
773,621.0526,498.2608,614.0350,3903.6831,1005.4896
774,621.0526,503.4782,607.0175,3908.7963,1003.8261
775,622.8070,500.0000,610.5263,3913.9145,1005.3013
776,620.1754,498.2608,609.6491,3919.0314,1002.2741
777,621.9298,500.0000,606.1403,3924.1577,1002.0992
778,621.9298,501.7391,612.2807,3929.2666,1006.6908
779,621.9298,500.0000,611.4035,3934.4030,1005.2914
780,625.4385,500.0000,613.1578,3939.5070,1008.5316
781,622.8070,505.2173,611.4035,3944.6088,1008.4381
782,620.1754,507.8260,609.6491,3949.7341,1007.0635
783,622.8070,507.8260,611.4035,3954.8540,1009.7475
784,624.5614,506.9565,610.5263,3959.9938,1009.8634
785,623.6842,509.5652,604.3859,3965.1337,1006.9365
786,628.0701,513.0434,604.3859,3970.2675,1011.4188
787,625.4385,514.7825,605.2631,3975.3913,1011.1963
788,624.5614,513.0434,608.7719,3980.5104,1011.8763
789,625.4385,533.0434,608.7719,3985.6289,1022.6984
790,624.5614,517.3912,602.6315,3990.7485,1010.4135
791,616.6666,514.7825,600.8771,3995.8720,1003.1611
792,622.8070,518.2608,604.3859,4001.0065,1010.8240
793,616.6666,534.7825,600.8771,4006.1337,1013.5697
794,614.0350,520.8695,597.3684,4011.2675,1002.5932
795,621.0526,513.0434,607.0175,4016.3981,1008.6576
796,621.0526,513.0434,603.5087,4021.5053,1006.5499
797,618.4210,512.1738,606.1403,4026.6186,1006.0680
798,615.7894,511.3043,607.8947,4031.7324,1005.0695
799,613.1578,505.2173,602.6315,4036.8554,997.1820
800,638.5964,503.4782,602.6315,4041.8986,1012.1564
801,614.0350,508.6956,608.7719,4047.0358,1003.2016
802,612.2807,505.2173,602.6315,4052.1601,996.6428
803,613.1578,505.2173,605.2631,4057.2038,998.7745
804,611.4035,505.2173,607.0175,4062.2465,998.7637
805,616.6666,500.0000,614.0350,4067.2866,1003.6517
806,615.7894,505.2173,612.2807,4072.3977,1004.6536
807,602.6315,513.9130,599.1228,4077.5219,993.0858
808,602.6315,513.0434,599.1228,4082.5522,992.6361
809,611.4035,508.6956,602.6315,4087.5793,997.8729
810,614.9122,500.8695,609.6491,4092.6145,1000.3297
811,613.1578,498.2608,611.4035,4097.7431,999.0198
812,606.1403,510.4347,610.5263,4102.7685,1000.3460
813,607.8947,513.9130,599.1228,4107.8930,996.2884
814,600.8771,516.5217,598.2456,4112.9409,992.8473
815,599.1228,512.1738,599.1228,4117.9892,990.0597
816,614.9122,506.0869,611.4035,4123.0253,1004.0195
817,617.5438,505.2173,613.1578,4128.1474,1006.2642
818,614.0350,500.0000,616.6666,4133.2788,1003.6517
819,607.8947,511.3043,606.1403,4138.3906,999.1868
820,614.0350,508.6956,607.0175,4143.4248,1002.1380
821,613.1578,509.5652,608.7719,4148.5371,1003.1064
822,615.7894,508.6956,606.1403,4153.6567,1002.6834
823,614.9122,513.0434,609.6491,4158.7827,1006.4804
824,616.6666,514.7825,610.5263,4163.9033,1008.9703
825,619.2982,513.9130,602.6315,4169.0410,1005.3863
826,614.0350,518.2608,606.1403,4174.1728,1006.4986
827,614.9122,518.2608,605.2631,4179.2988,1006.5063
828,620.1754,519.1304,606.1403,4184.4321,1010.7027
829,616.6666,523.4782,607.0175,4189.5507,1011.3246
830,621.0526,520.0000,604.3859,4194.6713,1010.6378
831,616.6666,522.6087,599.1228,4199.7709,1006.1539
832,614.9122,525.2174,605.2631,4204.8930,1010.1058
833,613.1578,515.6521,605.2631,4210.0278,1004.0932
834,608.7719,522.6087,602.6315,4215.1523,1003.4380
835,607.8947,520.0000,605.2631,4220.2880,1003.1348
836,610.5263,513.9130,608.7719,4225.4023,1003.7191
837,608.7719,513.9130,607.8947,4230.5292,1002.1206
838,608.7719,506.0869,614.9122,4235.6542,1002.4192
839,602.6315,510.4347,609.6491,4240.7768,997.6876
840,607.8947,506.9565,608.7719,4245.8154,998.5710
841,602.6315,504.3478,614.9122,4250.8686,997.8219
842,602.6315,507.8260,612.2807,4255.9184,997.9678
843,600.8771,509.5652,614.9122,4260.9682,999.4134
844,600.0000,504.3478,617.5438,4266.0190,997.8613
845,594.7368,508.6956,611.4035,4271.0415,993.1250
846,595.6140,505.2173,615.7894,4276.0810,994.5839
847,596.4912,513.9130,614.0350,4281.1254,998.4725
848,598.2456,510.4347,611.4035,4286.1660,996.1203
849,598.2456,514.7825,610.5263,4291.2099,997.8182
850,598.2456,514.7825,608.7719,4296.2553,996.7457
851,599.1228,513.9130,611.4035,4301.3115,998.4332
852,600.8771,515.6521,608.7719,4306.3437,998.7761
853,599.1228,516.5217,609.6491,4311.3798,998.7066
854,600.8771,520.8695,610.5263,4316.4106,1002.5471
855,600.8771,513.9130,607.8947,4321.5380,997.3444
856,607.0175,520.0000,610.5263,4326.5776,1005.7895
857,603.5087,522.6087,606.1403,4331.6772,1002.3716
858,600.8771,523.4782,608.7719,4336.8007,1002.8390
859,606.1403,520.8695,608.7719,4341.9296,1004.6464
860,607.0175,525.2174,604.3859,4347.0673,1004.7915
861,602.6315,524.3478,607.8947,4352.1928,1003.8134
862,599.1228,525.2174,602.6315,4357.3403,998.9826
863,595.6140,526.9565,601.7543,4362.3735,997.2700
864,598.2456,522.6087,603.5087,4367.4101,997.6174
865,595.6140,520.0000,603.5087,4372.4453,994.6752
866,593.8596,522.6087,601.7543,4377.4624,993.9302
867,599.1228,517.3912,612.2807,4382.5009,1000.7644
868,594.7368,518.2608,602.6315,4387.6201,992.7089
869,593.8596,513.0434,611.4035,4392.6547,994.8352
870,593.8596,516.5217,614.0350,4397.6875,998.2500
871,595.6140,514.7825,613.1578,4402.7172,997.8576
872,597.3684,510.4347,616.6666,4407.7509,998.8345
873,598.2456,508.6956,621.0526,4412.7910,1001.1870
874,592.9824,512.1738,618.4210,4417.9101,998.1958
875,592.1052,513.9130,617.5438,4422.9545,998.0258
876,594.7368,520.0000,615.7894,4427.9965,1001.6528
877,598.2456,511.3043,610.5263,4433.1157,996.0282
878,595.6140,517.3912,609.6491,4438.1552,997.0565
879,594.7368,523.4782,607.0175,4443.1953,998.1040
880,590.3508,529.5652,605.2631,4448.2343,997.6457
881,591.2280,528.6956,602.6315,4453.2763,996.1097
882,595.6140,521.7391,611.4035,4458.3305,1000.3909
883,592.1052,512.1738,609.6491,4463.4545,992.2614
884,590.3508,511.3043,614.0350,4468.4853,993.4713
885,586.8421,506.0869,621.0526,4473.5156,993.0830
886,586.8421,496.5217,616.6666,4478.5400,985.4924
887,586.8421,486.9565,624.5614,4483.5761,985.6912
888,587.7192,483.4782,623.6842,4488.6157,983.9447
889,585.0877,476.5217,625.4385,4493.6547,980.0888
890,587.7192,472.1739,630.7017,4498.6850,982.9277
891,590.3508,469.5652,634.2105,4503.7231,985.5093
892,592.1052,461.7391,640.3508,4508.7568,986.8338
893,595.6140,460.0000,643.8596,4513.7919,990.4096
894,596.4912,461.7391,638.5964,4518.8110,988.3371
895,592.9824,462.6087,637.7192,4523.8603,986.0633
896,595.6140,468.6956,636.8421,4528.9067,989.9492
897,592.1052,473.0434,631.5789,4533.9570,986.5347
898,596.4912,480.8695,625.4385,4538.9975,989.0453
899,600.0000,490.4347,624.5614,4544.0434,995.2905
900,600.0000,499.1304,620.1754,4549.0668,996.8694
901,599.1228,506.0869,615.7894,4554.0874,997.1303
902,596.4912,509.5652,607.8947,4559.1225,992.4688
903,601.7543,522.6087,610.5263,4564.1679,1003.9773
904,600.8771,527.8261,612.2807,4569.3164,1007.2445
905,596.4912,540.0000,607.8947,4574.4394,1008.4332
906,604.3859,539.1304,600.8771,4579.5473,1008.4628
907,595.6140,540.0000,600.8771,4584.6699,1003.6978
908,595.6140,538.2608,604.3859,4589.7778,1004.8697
909,596.4912,538.2608,607.8947,4594.9033,1007.5031
910,593.8596,539.1304,612.2807,4600.0410,1009.0681
911,592.9824,533.0434,613.1578,4605.1645,1005.8460
912,597.3684,520.8695,616.6666,4610.2929,1004.2070
913,595.6140,519.1304,622.8070,4615.4282,1006.0521
914,597.3684,512.1738,624.5614,4620.5463,1004.6134
915,600.0000,507.8260,628.0701,4625.6679,1006.1607
916,599.1228,498.2608,630.7017,4630.7700,1002.4952
917,600.8771,495.6521,630.7017,4635.8920,1002.2520
918,600.8771,492.1739,634.2105,4641.0307,1002.7520
919,599.1228,486.0869,633.3333,4646.1591,998.1682
920,602.6315,494.7826,630.7017,4651.1953,1002.8755
921,595.6140,495.6521,628.0701,4656.3417,997.4463
922,598.2456,493.9130,629.8245,4661.3740,999.2631
923,599.1228,498.2608,623.6842,4666.4101,998.0952
924,600.0000,501.7391,621.0526,4671.4379,998.7234
925,598.2456,505.2173,621.0526,4676.4521,999.4241
926,597.3684,505.2173,618.4210,4681.4833,997.2653
927,595.6140,509.5652,614.0350,4686.5175,995.7167
928,599.1228,509.5652,616.6666,4691.5488,999.4411
929,597.3684,513.9130,616.6666,4696.5810,1000.6165
930,600.8771,513.9130,616.6666,4701.7080,1002.7152
931,597.3684,513.0434,626.3157,4706.8364,1006.1481
932,599.1228,516.5217,620.1754,4711.9643,1005.1668
933,596.4912,521.7391,627.1929,4717.0957,1010.6356
934,596.4912,515.6521,623.6842,4722.2285,1005.3262
935,597.3684,520.8695,621.9298,4727.3652,1007.4476
936,598.2456,520.8695,624.5614,4732.4931,1009.5939
937,592.1052,520.8695,620.1754,4737.6181,1003.2503
938,595.6140,520.0000,628.9473,4742.7392,1010.3122
939,602.6315,518.2608,629.8245,4747.8437,1014.1193
940,595.6140,516.5217,632.4561,4752.9770,1010.7183
941,596.4912,514.7825,628.0701,4758.1137,1007.6085
942,598.2456,514.7825,630.7017,4763.2426,1010.2888
943,597.3684,506.9565,628.0701,4768.3750,1004.1544
944,599.1228,512.1738,628.0701,4773.4946,1007.8404
945,597.3684,512.1738,635.9649,4778.6098,1011.7423
946,595.6140,513.0434,628.9473,4783.7343,1006.7494
947,601.7543,513.0434,629.8245,4788.8549,1010.9406
948,600.0000,513.0434,635.0877,4793.9887,1013.1880
949,599.1228,518.2608,632.4561,4799.0957,1013.6780
950,602.6315,513.9130,627.1929,4804.2236,1010.2684
951,593.8596,519.1304,630.7017,4809.3574,1009.9259
952,597.3684,520.8695,628.0701,4814.4814,1011.2498
953,592.1052,522.6087,621.9298,4819.6020,1005.2388
954,595.6140,514.7825,622.8070,4824.7250,1003.8156
955,592.9824,521.7391,626.3157,4829.8515,1008.0234
956,596.4912,521.7391,629.8245,4834.9853,1012.2709
957,588.5964,512.1738,630.7017,4840.1240,1003.2709
958,588.5964,517.3912,626.3157,4845.2548,1003.2004
959,596.4912,520.0000,630.7017,4850.3852,1011.9221
960,592.9824,513.9130,628.0701,4855.4907,1005.0905
961,590.3508,512.1738,625.4385,4860.6093,1001.0043
962,588.5964,513.9130,628.0701,4865.7236,1002.5091
963,590.3508,513.9130,633.3333,4870.8452,1006.8425
964,592.1052,513.0434,627.1929,4875.9838,1003.5802
965,592.1052,513.0434,630.7017,4881.1113,1005.7767
966,587.7192,513.9130,627.1929,4886.2368,1001.4447
967,589.4736,515.6521,626.3157,4891.3720,1002.8199
968,592.1052,517.3912,626.3157,4896.4970,1005.2631
969,585.0877,519.1304,627.1929,4901.6157,1002.5941
970,592.9824,513.9130,621.9298,4906.7333,1001.2649
971,592.9824,520.0000,620.1754,4911.8608,1003.3173
972,590.3508,512.1738,631.5789,4916.9780,1004.8523
973,585.9649,518.2608,627.1929,4922.1137,1002.6566
974,586.8421,513.9130,623.6842,4927.2460,998.7352
975,594.7368,510.4347,623.6842,4932.2958,1001.6174
976,588.5964,514.7825,623.6842,4937.4345,1000.2144
977,587.7192,513.9130,629.8245,4942.5576,1003.0949
978,591.2280,509.5652,627.1929,4947.6821,1001.2883
